"model","method","se_type","x","point_coverage","df_correction"
"np","bam_re","penalty",0.747959183673469,0.936,"substantive"
"pl","bam_re","penalty",0.747959183673469,0.937,"substantive"
"np","bam_fd","classic",0.766326530612245,0.999,"substantive"
"pl","bam_fd","classic",0.766326530612245,0.999,"substantive"
"np","bam_fe","classic",0.766326530612245,0.999,"substantive"
"pl","bam_fe","classic",0.766326530612245,1,"substantive"
"np","bam_re","classic",0.766326530612245,0.999,"substantive"
"pl","bam_re","classic",0.766326530612245,1,"substantive"
"np","bam_fd","penalty",0.766326530612245,0.939,"substantive"
"pl","bam_fd","penalty",0.766326530612245,0.941,"substantive"
"np","bam_fe","penalty",0.766326530612245,0.943,"substantive"
"pl","bam_fe","penalty",0.766326530612245,0.941,"substantive"
"np","bam_re","penalty",0.766326530612245,0.93,"substantive"
"pl","bam_re","penalty",0.766326530612245,0.928,"substantive"
"np","bam_fd","classic",0.78469387755102,1,"substantive"
"pl","bam_fd","classic",0.78469387755102,0.999,"substantive"
"np","bam_fe","classic",0.78469387755102,1,"substantive"
"pl","bam_fe","classic",0.78469387755102,1,"substantive"
"np","bam_re","classic",0.78469387755102,1,"substantive"
"pl","bam_re","classic",0.78469387755102,1,"substantive"
"np","bam_fd","penalty",0.78469387755102,0.939,"substantive"
"pl","bam_fd","penalty",0.78469387755102,0.943,"substantive"
"np","bam_fe","penalty",0.78469387755102,0.936,"substantive"
"pl","bam_fe","penalty",0.78469387755102,0.94,"substantive"
"np","bam_re","penalty",0.78469387755102,0.93,"substantive"
"pl","bam_re","penalty",0.78469387755102,0.936,"substantive"
"np","bam_fd","classic",0.803061224489796,1,"substantive"
"pl","bam_fd","classic",0.803061224489796,0.999,"substantive"
"np","bam_fe","classic",0.803061224489796,1,"substantive"
"pl","bam_fe","classic",0.803061224489796,1,"substantive"
"np","bam_re","classic",0.803061224489796,1,"substantive"
"pl","bam_re","classic",0.803061224489796,1,"substantive"
"np","bam_fd","penalty",0.803061224489796,0.929,"substantive"
"pl","bam_fd","penalty",0.803061224489796,0.945,"substantive"
"np","bam_fe","penalty",0.803061224489796,0.931,"substantive"
"pl","bam_fe","penalty",0.803061224489796,0.946,"substantive"
"np","bam_re","penalty",0.803061224489796,0.919,"substantive"
"pl","bam_re","penalty",0.803061224489796,0.945,"substantive"
"np","bam_fd","classic",0.821428571428571,1,"substantive"
"pl","bam_fd","classic",0.821428571428571,0.999,"substantive"
"np","bam_fe","classic",0.821428571428571,1,"substantive"
"pl","bam_fe","classic",0.821428571428571,1,"substantive"
"np","bam_re","classic",0.821428571428571,1,"substantive"
"pl","bam_re","classic",0.821428571428571,1,"substantive"
"np","bam_fd","penalty",0.821428571428571,0.934,"substantive"
"pl","bam_fd","penalty",0.821428571428571,0.94,"substantive"
"np","bam_fe","penalty",0.821428571428571,0.943,"substantive"
"pl","bam_fe","penalty",0.821428571428571,0.946,"substantive"
"np","bam_re","penalty",0.821428571428571,0.924,"substantive"
"pl","bam_re","penalty",0.821428571428571,0.939,"substantive"
"np","bam_fd","classic",0.839795918367347,1,"substantive"
"pl","bam_fd","classic",0.839795918367347,0.999,"substantive"
"np","bam_fe","classic",0.839795918367347,1,"substantive"
"pl","bam_fe","classic",0.839795918367347,1,"substantive"
"np","bam_re","classic",0.839795918367347,1,"substantive"
"pl","bam_re","classic",0.839795918367347,1,"substantive"
"np","bam_fd","penalty",0.839795918367347,0.95,"substantive"
"pl","bam_fd","penalty",0.839795918367347,0.942,"substantive"
"np","bam_fe","penalty",0.839795918367347,0.952,"substantive"
"pl","bam_fe","penalty",0.839795918367347,0.944,"substantive"
"np","bam_re","penalty",0.839795918367347,0.926,"substantive"
"pl","bam_re","penalty",0.839795918367347,0.931,"substantive"
"np","bam_fd","classic",0.858163265306122,1,"substantive"
"pl","bam_fd","classic",0.858163265306122,1,"substantive"
"np","bam_fe","classic",0.858163265306122,1,"substantive"
"pl","bam_fe","classic",0.858163265306122,1,"substantive"
"np","bam_re","classic",0.858163265306122,1,"substantive"
"pl","bam_re","classic",0.858163265306122,1,"substantive"
"np","bam_fd","penalty",0.858163265306122,0.941,"substantive"
"pl","bam_fd","penalty",0.858163265306122,0.938,"substantive"
"np","bam_fe","penalty",0.858163265306122,0.958,"substantive"
"pl","bam_fe","penalty",0.858163265306122,0.942,"substantive"
"np","bam_re","penalty",0.858163265306122,0.938,"substantive"
"pl","bam_re","penalty",0.858163265306122,0.927,"substantive"
"np","bam_fd","classic",0.876530612244898,1,"substantive"
"pl","bam_fd","classic",0.876530612244898,1,"substantive"
"np","bam_fe","classic",0.876530612244898,1,"substantive"
"pl","bam_fe","classic",0.876530612244898,1,"substantive"
"np","bam_re","classic",0.876530612244898,1,"substantive"
"pl","bam_re","classic",0.876530612244898,1,"substantive"
"np","bam_fd","penalty",0.876530612244898,0.934,"substantive"
"pl","bam_fd","penalty",0.876530612244898,0.934,"substantive"
"np","bam_fe","penalty",0.876530612244898,0.946,"substantive"
"pl","bam_fe","penalty",0.876530612244898,0.945,"substantive"
"np","bam_re","penalty",0.876530612244898,0.929,"substantive"
"pl","bam_re","penalty",0.876530612244898,0.933,"substantive"
"np","bam_fd","classic",0.894897959183673,1,"substantive"
"pl","bam_fd","classic",0.894897959183673,1,"substantive"
"np","bam_fe","classic",0.894897959183673,1,"substantive"
"pl","bam_fe","classic",0.894897959183673,1,"substantive"
"np","bam_re","classic",0.894897959183673,1,"substantive"
"pl","bam_re","classic",0.894897959183673,1,"substantive"
"np","bam_fd","penalty",0.894897959183673,0.936,"substantive"
"pl","bam_fd","penalty",0.894897959183673,0.93,"substantive"
"np","bam_fe","penalty",0.894897959183673,0.934,"substantive"
"pl","bam_fe","penalty",0.894897959183673,0.941,"substantive"
"np","bam_re","penalty",0.894897959183673,0.933,"substantive"
"pl","bam_re","penalty",0.894897959183673,0.936,"substantive"
"np","bam_fd","classic",0.913265306122449,1,"substantive"
"pl","bam_fd","classic",0.913265306122449,0.999,"substantive"
"np","bam_fe","classic",0.913265306122449,1,"substantive"
"pl","bam_fe","classic",0.913265306122449,1,"substantive"
"np","bam_re","classic",0.913265306122449,1,"substantive"
"pl","bam_re","classic",0.913265306122449,1,"substantive"
"np","bam_fd","penalty",0.913265306122449,0.93,"substantive"
"pl","bam_fd","penalty",0.913265306122449,0.927,"substantive"
"np","bam_fe","penalty",0.913265306122449,0.934,"substantive"
"pl","bam_fe","penalty",0.913265306122449,0.935,"substantive"
"np","bam_re","penalty",0.913265306122449,0.925,"substantive"
"pl","bam_re","penalty",0.913265306122449,0.932,"substantive"
"np","bam_fd","classic",0.931632653061224,1,"substantive"
"pl","bam_fd","classic",0.931632653061224,1,"substantive"
"np","bam_fe","classic",0.931632653061224,1,"substantive"
"pl","bam_fe","classic",0.931632653061224,1,"substantive"
"np","bam_re","classic",0.931632653061224,1,"substantive"
"pl","bam_re","classic",0.931632653061224,1,"substantive"
"np","bam_fd","penalty",0.931632653061224,0.924,"substantive"
"pl","bam_fd","penalty",0.931632653061224,0.931,"substantive"
"np","bam_fe","penalty",0.931632653061224,0.935,"substantive"
"pl","bam_fe","penalty",0.931632653061224,0.942,"substantive"
"np","bam_re","penalty",0.931632653061224,0.92,"substantive"
"pl","bam_re","penalty",0.931632653061224,0.941,"substantive"
"np","bam_fd","classic",0.95,1,"substantive"
"pl","bam_fd","classic",0.95,1,"substantive"
"np","bam_fe","classic",0.95,1,"substantive"
"pl","bam_fe","classic",0.95,1,"substantive"
"np","bam_re","classic",0.95,1,"substantive"
"pl","bam_re","classic",0.95,1,"substantive"
"np","bam_fd","penalty",0.95,0.928,"substantive"
"pl","bam_fd","penalty",0.95,0.926,"substantive"
"np","bam_fe","penalty",0.95,0.935,"substantive"
"pl","bam_fe","penalty",0.95,0.945,"substantive"
"np","bam_re","penalty",0.95,0.925,"substantive"
"pl","bam_re","penalty",0.95,0.936,"substantive"
